ticker,year,roe,lucro_liquido,margem_liquida,receita_liquida,divida_liquida,ebitda,divida_ebitda,market_cap,p_l,cagr_lucro
CGAS3,2019,263.168,1.367179E+9,14.3698,9.514222E+9,9.417317E+9,,,,,
CGAS3,2020,195.002,1.150613E+9,13.8333,8.317691E+9,1.248759E+10,,,,,
CGAS3,2021,191.738,2.119121E+9,18.0971,1.1709713E+10,1.305629E+10,,,,,
CGAS3,2022,175.4029,1.811479E+9,10.4023,1.7414153E+10,1.2763694E+10,,,,,
CGAS3,2023,83.1548,1.408787E+9,9.2936,1.5158674E+10,1.2151783E+10,,,,,
CGAS3,2024,158.0847,1.792464E+9,11.6068,1.5443193E+10,1.7425873E+10,,,,,5.5662
CGAS5,2019,263.168,1.367179E+9,14.3698,9.514222E+9,9.417317E+9,,,,,
CGAS5,2020,195.002,1.150613E+9,13.8333,8.317691E+9,1.248759E+10,,,,,
CGAS5,2021,191.738,2.119121E+9,18.0971,1.1709713E+10,1.305629E+10,,,,,
CGAS5,2022,175.4029,1.811479E+9,10.4023,1.7414153E+10,1.2763694E+10,,,,,
CGAS5,2023,83.1548,1.408787E+9,9.2936,1.5158674E+10,1.2151783E+10,,,,,
CGAS5,2024,158.0847,1.792464E+9,11.6068,1.5443193E+10,1.7425873E+10,,,,,5.5662
CGRA1,2019,22.0894,129450031,26.9424,480470342,137332602,,,,,
CGRA1,2020,11.2264,70997257,15.7784,449964875,120327511,,,,,
CGRA1,2021,23.3741,1.74776E+8,28.481,6.13658E+8,2.11692E+8,,,,,
CGRA1,2022,14.3052,1.19071E+8,17.4501,6.82351E+8,1.46274E+8,,,,,
CGRA1,2023,10.8174,9.5652E+7,14.1324,6.76829E+8,1.13085E+8,,,,,
CGRA1,2024,10.9813,1.04649E+8,14.3632,7.28592E+8,8.5797E+7,,,,,-4.1645
CGRA2,2019,22.0894,129450031,26.9424,480470342,137332602,,,,,
CGRA2,2020,11.2264,70997257,15.7784,449964875,120327511,,,,,
CGRA2,2021,23.3741,1.74776E+8,28.481,6.13658E+8,2.11692E+8,,,,,
CGRA2,2022,14.3052,1.19071E+8,17.4501,6.82351E+8,1.46274E+8,,,,,
CGRA2,2023,10.8174,9.5652E+7,14.1324,6.76829E+8,1.13085E+8,,,,,
CGRA2,2024,10.9813,1.04649E+8,14.3632,7.28592E+8,8.5797E+7,,,,,-4.1645
CGRA3,2019,22.0894,129450031,26.9424,480470342,137332602,,,,,
CGRA3,2020,11.2264,70997257,15.7784,449964875,120327511,,,,,
CGRA3,2021,23.3741,1.74776E+8,28.481,6.13658E+8,2.11692E+8,,,,,
CGRA3,2022,14.3052,1.19071E+8,17.4501,6.82351E+8,1.46274E+8,,,,,
CGRA3,2023,10.8174,9.5652E+7,14.1324,6.76829E+8,1.13085E+8,,,,,
CGRA3,2024,10.9813,1.04649E+8,14.3632,7.28592E+8,8.5797E+7,,,,,-4.1645
CGRA4,2019,22.0894,129450031,26.9424,480470342,137332602,,,,,
CGRA4,2020,11.2264,70997257,15.7784,449964875,120327511,,,,,
CGRA4,2021,23.3741,1.74776E+8,28.481,6.13658E+8,2.11692E+8,,,,,
CGRA4,2022,14.3052,1.19071E+8,17.4501,6.82351E+8,1.46274E+8,,,,,
CGRA4,2023,10.8174,9.5652E+7,14.1324,6.76829E+8,1.13085E+8,,,,,
CGRA4,2024,10.9813,1.04649E+8,14.3632,7.28592E+8,8.5797E+7,,,,,-4.1645
CLSC3,2019,20.1528,2.83575E+8,3.7063,7.65106E+9,2.756971E+9,,,,,
CLSC3,2020,26.1349,5.18685E+8,7.0185,7.390246E+9,2.756699E+9,,,,,
CLSC3,2021,21.4839,5.63172E+8,5.9349,9.489097E+9,3.215019E+9,,,,,
CLSC3,2022,18.7488,5.40562E+8,6.3783,8.475008E+9,3.966288E+9,,,,,
CLSC3,2023,18.9948,5.57034E+8,6.4153,8.682889E+9,5.453818E+9,,,,,
CLSC3,2024,19.4973,7.15802E+8,7.6436,9.364698E+9,7.392718E+9,,,,,20.3442
CLSC4,2019,20.1528,2.83575E+8,3.7063,7.65106E+9,2.756971E+9,,,,,
CLSC4,2020,26.1349,5.18685E+8,7.0185,7.390246E+9,2.756699E+9,,,,,
CLSC4,2021,21.4839,5.63172E+8,5.9349,9.489097E+9,3.215019E+9,,,,,
CLSC4,2022,18.7488,5.40562E+8,6.3783,8.475008E+9,3.966288E+9,,,,,
CLSC4,2023,18.9948,5.57034E+8,6.4153,8.682889E+9,5.453818E+9,,,,,
CLSC4,2024,19.4973,7.15802E+8,7.6436,9.364698E+9,7.392718E+9,,,,,20.3442
CMIG3,2019,19.6847,3.128073E+9,12.3199,2.5390306E+10,2.9404035E+10,,,,,
CMIG3,2020,16.3933,2.865121E+9,11.3571,2.5227625E+10,2.8689242E+10,,,,,
CMIG3,2021,19.2833,3.752869E+9,11.1539,3.3646118E+10,2.2253853E+10,,,,,
CMIG3,2022,18.7959,4.094367E+9,11.8805,3.4462808E+10,2.0075394E+10,,,,,
CMIG3,2023,23.3899,5.766835E+9,15.6496,3.6849769E+10,1.8560161E+10,,,,,
CMIG3,2024,25.9989,7.119287E+9,17.8788,3.981962E+10,2.3092388E+10,,,,,17.8778
CMIG4,2019,19.6847,3.128073E+9,12.3199,2.5390306E+10,2.9404035E+10,,,,,
CMIG4,2020,16.3933,2.865121E+9,11.3571,2.5227625E+10,2.8689242E+10,,,,,
CMIG4,2021,19.2833,3.752869E+9,11.1539,3.3646118E+10,2.2253853E+10,,,,,
CMIG4,2022,18.7959,4.094367E+9,11.8805,3.4462808E+10,2.0075394E+10,,,,,
CMIG4,2023,23.3899,5.766835E+9,15.6496,3.6849769E+10,1.8560161E+10,,,,,
CMIG4,2024,25.9989,7.119287E+9,17.8788,3.981962E+10,2.3092388E+10,,,,,17.8778
CMIN3,2019,39.1584,3.664263E+9,31.9857,1.1455946E+10,2.531889E+9,,,,,
CMIN3,2020,38.0195,4.03071E+9,29.2302,1.3789531E+10,-3.22493E+8,,,,,
CMIN3,2021,45.5125,6.370966E+9,33.4612,1.903987E+10,-1.290678E+9,,,,,
CMIN3,2022,25.8947,2.950298E+9,22.2285,1.3272564E+10,1.0303244E+10,,,,,
CMIN3,2023,33.3567,3.568737E+9,18.9018,1.8880426E+10,6.562084E+9,,,,,
CMIN3,2024,44.0906,4.527718E+9,27.4468,1.6496317E+10,5.071512E+9,,,,,4.3226
COCE3,2019,13.0025,4.04905E+8,7.5302,5.377077E+9,5.788878E+9,,,,,
COCE3,2020,8.2085,2.65181E+8,4.5196,5.867331E+9,6.352135E+9,,,,,
COCE3,2021,14.0125,4.88587E+8,6.0249,8.109507E+9,8.713559E+9,,,,,
COCE3,2022,16.1887,6.4057E+8,7.476,8.568304E+9,1.0936857E+10,,,,,
COCE3,2023,7.5272,3.15476E+8,3.6584,8.623294E+9,1.5393674E+10,,,,,
COCE3,2024,9.0457,4.64914E+8,5.5071,8.442129E+9,1.2591438E+10,,,,,2.8026
COCE5,2019,13.0025,4.04905E+8,7.5302,5.377077E+9,5.788878E+9,,,,,
COCE5,2020,8.2085,2.65181E+8,4.5196,5.867331E+9,6.352135E+9,,,,,
COCE5,2021,14.0125,4.88587E+8,6.0249,8.109507E+9,8.713559E+9,,,,,
COCE5,2022,16.1887,6.4057E+8,7.476,8.568304E+9,1.0936857E+10,,,,,
COCE5,2023,7.5272,3.15476E+8,3.6584,8.623294E+9,1.5393674E+10,,,,,
COCE5,2024,9.0457,4.64914E+8,5.5071,8.442129E+9,1.2591438E+10,,,,,2.8026
COCE6,2019,13.0025,4.04905E+8,7.5302,5.377077E+9,5.788878E+9,,,,,
COCE6,2020,8.2085,2.65181E+8,4.5196,5.867331E+9,6.352135E+9,,,,,
COCE6,2021,14.0125,4.88587E+8,6.0249,8.109507E+9,8.713559E+9,,,,,
COCE6,2022,16.1887,6.4057E+8,7.476,8.568304E+9,1.0936857E+10,,,,,
COCE6,2023,7.5272,3.15476E+8,3.6584,8.623294E+9,1.5393674E+10,,,,,
COCE6,2024,9.0457,4.64914E+8,5.5071,8.442129E+9,1.2591438E+10,,,,,2.8026
COGN3,2019,1.5319,2.42588E+8,3.4521,7.027194E+9,3.9560363E+10,,,,,
COGN3,2020,-40.6422,-5.805798E+9,-110.1848,5.269144E+9,3.229933E+10,,,,,
COGN3,2021,-3.7252,-5.12985E+8,-10.7363,4.778057E+9,2.9436818E+10,,,,,
COGN3,2022,-4.0857,-5.40998E+8,-10.624,5.092202E+9,2.413834E+10,,,,,
COGN3,2023,-4.0244,-5.11353E+8,-8.794,5.814798E+9,2.2386315E+10,,,,,
COGN3,2024,7.3209,9.91631E+8,15.517,6.390593E+9,2.1650753E+10,,,,,32.5245
COMR3,2020,-0.5628,-1.155E+6,-0.1398,8.26213E+8,-5.0441E+7,,,,,
COMR3,2021,-21.9585,-2.60134E+8,-7.0013,3.71551E+9,9.985667E+9,,,,,
COMR3,2022,-0.7842,-2.6981E+7,-0.5997,4.49903E+9,9.33563E+9,,,,,
COMR3,2023,1.2847,4.5381E+7,0.9726,4.665847E+9,2.0259997E+10,,,,,
COMR3,2024,5.0174,1.89625E+8,4.6372,4.089224E+9,2.6433075E+10,,,,,
CPFE3,2019,20.69,2.748297E+9,9.1817,2.9932474E+10,3.5881983E+10,,,,,
CPFE3,2020,26.0399,3.706986E+9,11.9973,3.0898458E+10,3.3821878E+10,,,,,
CPFE3,2021,28.8813,4.853751E+9,12.3788,3.9210148E+10,4.263179E+10,,,,,
CPFE3,2022,29.7539,5.218813E+9,13.2611,3.9354237E+10,4.701869E+10,,,,,
CPFE3,2023,27.6875,5.537162E+9,13.9324,3.974319E+10,4.843902E+10,,,,,
CPFE3,2024,26.4352,5.761554E+9,13.5158,4.262821E+10,5.5603275E+10,,,,,15.9565
CPLE3,2019,11.722,2.062869E+9,12.6991,1.6244274E+10,2.4096194E+10,,,,,
CPLE3,2020,19.3069,3.90975E+9,20.9827,1.8633249E+10,1.9968717E+10,,,,,
CPLE3,2021,22.7668,5.048602E+9,21.0496,2.3984287E+10,2.2978955E+10,,,,,
CPLE3,2022,5.439,1.149321E+9,5.2414,2.1927721E+10,2.2508544E+10,,,,,
CPLE3,2023,9.6197,2.327168E+9,10.8344,2.1479468E+10,2.4567551E+10,,,,,
CPLE3,2024,10.9193,2.79937E+9,12.3587,2.2651036E+10,3.066725E+10,,,,,6.2962
CPLE99,2019,11.722,2.062869E+9,12.6991,1.6244274E+10,2.4096194E+10,,,,,
CPLE99,2020,19.3069,3.90975E+9,20.9827,1.8633249E+10,1.9968717E+10,,,,,
CPLE99,2021,22.7668,5.048602E+9,21.0496,2.3984287E+10,2.2978955E+10,,,,,
CPLE99,2022,5.439,1.149321E+9,5.2414,2.1927721E+10,2.2508544E+10,,,,,
CPLE99,2023,9.6197,2.327168E+9,10.8344,2.1479468E+10,2.4567551E+10,,,,,
CPLE99,2024,10.9193,2.79937E+9,12.3587,2.2651036E+10,3.066725E+10,,,,,6.2962
CRPG3,2019,19.031,1.0991E+8,18.6498,5.89335E+8,-1.71021E+8,,,,,
CRPG3,2020,25.3428,1.84422E+8,25.2119,7.31489E+8,-3.74444E+8,,,,,
CRPG3,2021,31.5433,2.76598E+8,28.8655,9.58231E+8,-1.51935E+8,,,,,
CRPG3,2022,8.4505,6.8355E+7,8.5143,8.02822E+8,-4.3298E+7,,,,,
CRPG3,2023,5.2743,3.5992E+7,6.2549,5.7542E+8,1.3152E+7,,,,,
CRPG3,2024,-19.1309,-1.13694E+8,-17.2016,6.60951E+8,2.8207E+7,,,,,
CRPG5,2019,19.031,1.0991E+8,18.6498,5.89335E+8,-1.71021E+8,,,,,
CRPG5,2020,25.3428,1.84422E+8,25.2119,7.31489E+8,-3.74444E+8,,,,,
CRPG5,2021,31.5433,2.76598E+8,28.8655,9.58231E+8,-1.51935E+8,,,,,
CRPG5,2022,8.4505,6.8355E+7,8.5143,8.02822E+8,-4.3298E+7,,,,,
CRPG5,2023,5.2743,3.5992E+7,6.2549,5.7542E+8,1.3152E+7,,,,,
CRPG5,2024,-19.1309,-1.13694E+8,-17.2016,6.60951E+8,2.8207E+7,,,,,
CRPG6,2019,19.031,1.0991E+8,18.6498,5.89335E+8,-1.71021E+8,,,,,
CRPG6,2020,25.3428,1.84422E+8,25.2119,7.31489E+8,-3.74444E+8,,,,,
CRPG6,2021,31.5433,2.76598E+8,28.8655,9.58231E+8,-1.51935E+8,,,,,
CRPG6,2022,8.4505,6.8355E+7,8.5143,8.02822E+8,-4.3298E+7,,,,,
CRPG6,2023,5.2743,3.5992E+7,6.2549,5.7542E+8,1.3152E+7,,,,,
CRPG6,2024,-19.1309,-1.13694E+8,-17.2016,6.60951E+8,2.8207E+7,,,,,
CRTE3,2019,35.3289,4.8408E+7,18.566,2.60735E+8,2.0949E+7,,,,,
CRTE3,2020,18.1251,2.4739E+7,10.0877,2.4524E+8,-4.7474E+7,,,,,
CRTE3,2021,42.4082,6.1977E+7,24.895,2.48954E+8,-7.9394E+7,,,,,
CRTE3,2022,23.3823,3.2096E+7,16.642,1.92862E+8,-1.10102E+8,,,,,
CRTE3,2023,-139.2147,-5.2509E+7,,0,-2.5425E+7,,,,,
CRTE3,2024,-24.2727,-7.367E+6,,0,-2.3977E+7,,,,,
CRTE5,2019,35.3289,4.8408E+7,18.566,2.60735E+8,2.0949E+7,,,,,
CRTE5,2020,18.1251,2.4739E+7,10.0877,2.4524E+8,-4.7474E+7,,,,,
CRTE5,2021,42.4082,6.1977E+7,24.895,2.48954E+8,-7.9394E+7,,,,,
CRTE5,2022,23.3823,3.2096E+7,16.642,1.92862E+8,-1.10102E+8,,,,,
CRTE5,2023,-139.2147,-5.2509E+7,,0,-2.5425E+7,,,,,
CRTE5,2024,-24.2727,-7.367E+6,,0,-2.3977E+7,,,,,
CSAN3,2019,22.4503,2.483275E+9,18.3126,1.3560445E+10,2.4247442E+10,,,,,
CSAN3,2020,7.8987,9.08814E+8,6.7276,1.3508787E+10,2.6456217E+10,,,,,
CSAN3,2021,21.9978,6.350776E+9,25.4978,2.490715E+10,9.8087906E+10,,,,,
CSAN3,2022,5.8562,2.820875E+9,7.0988,3.9737368E+10,1.10749018E+11,,,,,
CSAN3,2023,9.5815,4.884744E+9,12.3763,3.9468497E+10,1.36754149E+11,,,,,
CSAN3,2024,-20.716,-8.161766E+9,-18.5703,4.3950742E+10,1.71776844E+11,,,,,
CSED3,2019,23.6635,1.20871E+8,8.1988,1.474249E+9,2.39459E+9,,,,,
CSED3,2020,-7.6975,-3.4793E+7,-1.9319,1.800968E+9,3.762862E+9,,,,,
CSED3,2021,5.7061,8.2955E+7,4.5564,1.820615E+9,2.854746E+9,,,,,
CSED3,2022,0.47,6.606E+6,0.3257,2.02832E+9,2.986857E+9,,,,,
CSED3,2023,7.2453,1.00455E+8,4.3718,2.297787E+9,2.900592E+9,,,,,
CSED3,2024,9.8115,1.44306E+8,5.6186,2.568352E+9,3.105353E+9,,,,,3.6078
CSMG3,2019,11.1863,7.54374E+8,14.6275,5.157224E+9,1.2833349E+10,,,,,
CSMG3,2020,12.6456,8.16477E+8,15.2803,5.343338E+9,1.4447218E+10,,,,,
CSMG3,2021,7.9525,5.37587E+8,9.1198,5.89471E+9,1.4782936E+10,,,,,
CSMG3,2022,11.6253,8.43362E+8,13.6536,6.176855E+9,1.5649206E+10,,,,,
CSMG3,2023,18.212,1.379346E+9,18.6288,7.404379E+9,1.8127076E+10,,,,,
CSMG3,2024,16.3629,1.31692E+9,16.7164,7.878006E+9,2.3969192E+10,,,,,11.7878
CSNA3,2019,19.7547,2.244511E+9,8.824,2.5436417E+10,5.1497871E+10,,,,,
CSNA3,2020,38.1515,4.292618E+9,14.2783,3.006402E+10,5.4205551E+10,,,,,
CSNA3,2021,58.1646,1.3595621E+10,28.3762,4.7912039E+10,3.6923378E+10,,,,,
CSNA3,2022,9.9363,2.167698E+9,4.8864,4.436212E+10,5.104768E+10,,,,,
CSNA3,2023,2.0455,4.02649E+8,0.8862,4.543795E+10,5.3244922E+10,,,,,
CSNA3,2024,-9.9497,-1.538141E+9,-3.5208,4.368746E+10,6.4728822E+10,,,,,
CSUD3,2019,10.4297,2.6832E+7,6.1867,4.33702E+8,2.9205E+8,,,,,
CSUD3,2020,16.0058,4.6781E+7,10.2399,4.5685E+8,2.70107E+8,,,,,
CSUD3,2021,17.6451,6.0493E+7,11.7679,5.14049E+8,1.98127E+8,,,,,
CSUD3,2022,19.2675,7.3572E+7,13.6963,5.37168E+8,1.54307E+8,,,,,
CSUD3,2023,20.5943,8.8423E+7,16.6763,5.30233E+8,3.08992E+8,,,,,
CSUD3,2024,19.1091,9.1177E+7,16.0625,5.67639E+8,3.06547E+8,,,,,27.7163
CTAX3,2019,255.1694,-4.22415E+8,-48.9603,8.62771E+8,1.403066E+9,,,,,
CTAX3,2020,-128.4227,-2.14692E+8,-22.7242,9.44773E+8,1.134147E+9,,,,,
CTAX3,2021,-88.1762,-1.36279E+8,-13.0003,1.048276E+9,1.228548E+9,,,,,
CTAX3,2022,151.7844,-4.55241E+8,-67.742,6.72022E+8,1.29126E+9,,,,,
CTAX3,2023,203.4131,5.89953E+8,191.7891,3.07605E+8,7.36349E+8,,,,,
CTAX3,2024,-94.2976,-1.40758E+8,-37.8633,3.71753E+8,7.31295E+8,,,,,
CTCA3,2019,4.0711,2.3597E+7,12.6369,1.86731E+8,4.63469E+8,,,,,
CTCA3,2020,3.2538,1.9391E+7,7.9211,2.44801E+8,3.06127E+8,,,,,
CTCA3,2021,15.7326,1.08398E+8,32.0749,3.37953E+8,1.15974E+8,,,,,
CTCA3,2022,16.9383,1.34003E+8,31.7953,4.21455E+8,-1.6207E+7,,,,,
CTCA3,2023,10.6002,9.1437E+7,24.9051,3.67142E+8,-8.8849E+7,,,,,
CTCA3,2024,15.5474,1.52307E+8,39.8638,3.82068E+8,1.853E+8,,,,,45.202
CTKA3,2019,4.5602,-1.2431E+7,-3.6853,3.3731E+8,2.104996E+9,,,,,
CTKA3,2020,-42.0546,8.0509E+7,21.1774,3.80165E+8,2.13092E+9,,,,,
CTKA3,2021,-42.914,5.7485E+7,10.458,5.49677E+8,2.236113E+9,,,,,
CTKA3,2022,13.6338,-2.1146E+7,-3.4519,6.12582E+8,2.247786E+9,,,,,
CTKA3,2023,-37.3296,4.216E+7,6.312,6.67929E+8,2.010656E+9,,,,,
CTKA3,2024,2165.0942,1.18409E+8,16.9377,6.99084E+8,1.750868E+9,,,,,
CTKA4,2019,4.5602,-1.2431E+7,-3.6853,3.3731E+8,2.104996E+9,,,,,
CTKA4,2020,-42.0546,8.0509E+7,21.1774,3.80165E+8,2.13092E+9,,,,,
CTKA4,2021,-42.914,5.7485E+7,10.458,5.49677E+8,2.236113E+9,,,,,
CTKA4,2022,13.6338,-2.1146E+7,-3.4519,6.12582E+8,2.247786E+9,,,,,
CTKA4,2023,-37.3296,4.216E+7,6.312,6.67929E+8,2.010656E+9,,,,,
CTKA4,2024,2165.0942,1.18409E+8,16.9377,6.99084E+8,1.750868E+9,,,,,
CTSA3,2019,3.6789,1.0604E+7,2.2977,4.61513E+8,7.74839E+8,,,,,
CTSA3,2020,-1.3255,-3.755E+6,-0.7934,4.73265E+8,9.68221E+8,,,,,
CTSA3,2021,8.888,2.7107E+7,4.512,6.00771E+8,6.87221E+8,,,,,
CTSA3,2022,1.9865,6.185E+6,1.5088,4.0992E+8,5.76958E+8,,,,,
CTSA3,2023,-43.6445,-9.4606E+7,-94.5701,1.00038E+8,7.91129E+8,,,,,
CTSA3,2024,-162.8245,-1.61364E+8,-453.8944,3.5551E+7,9.20219E+8,,,,,
CTSA4,2019,3.6789,1.0604E+7,2.2977,4.61513E+8,7.74839E+8,,,,,
CTSA4,2020,-1.3255,-3.755E+6,-0.7934,4.73265E+8,9.68221E+8,,,,,
CTSA4,2021,8.888,2.7107E+7,4.512,6.00771E+8,6.87221E+8,,,,,
CTSA4,2022,1.9865,6.185E+6,1.5088,4.0992E+8,5.76958E+8,,,,,
CTSA4,2023,-43.6445,-9.4606E+7,-94.5701,1.00038E+8,7.91129E+8,,,,,
CTSA4,2024,-162.8245,-1.61364E+8,-453.8944,3.5551E+7,9.20219E+8,,,,,
CURY3,2019,56.0906,2.04056E+8,20.0197,1.019277E+9,9.91435E+8,,,,,
CURY3,2020,29.5769,1.89998E+8,16.5983,1.144682E+9,7.98179E+8,,,,,
CURY3,2021,42.7058,3.15309E+8,18.139,1.738295E+9,1.047418E+9,,,,,
CURY3,2022,39.697,3.4844E+8,15.4362,2.257294E+9,1.28262E+9,,,,,
CURY3,2023,49.7112,4.95611E+8,17.1719,2.886172E+9,1.642998E+9,,,,,
CURY3,2024,53.3632,6.98812E+8,17.7982,3.92631E+9,2.796022E+9,,,,,27.9152
CVCB3,2019,-0.2334,-1.865E+6,-0.1091,1.709456E+9,6.958102E+9,,,,,
CVCB3,2020,-2127.6076,-1.226736E+9,-196.3283,6.24839E+8,5.199199E+9,,,,,
CVCB3,2021,-129.6702,-4.86642E+8,-58.9251,8.25866E+8,3.225587E+9,,,,,
CVCB3,2022,-136.9568,-4.33441E+8,-35.4816,1.221595E+9,2.994763E+9,,,,,
CVCB3,2023,-75.1498,-4.5688E+8,-31.8897,1.43269E+9,2.794657E+9,,,,,
CVCB3,2024,-19.4384,-1.03341E+8,-7.2736,1.420763E+9,1.873906E+9,,,,,
CXSE3,2019,29.8798,1.536057E+9,,0,-5.01728E+8,,,,,
CXSE3,2020,19.4753,1.769413E+9,,0,-4.5E+4,,,,,
CXSE3,2021,17.9581,1.896152E+9,,0,-4.7E+5,,,,,
CXSE3,2022,27.1174,2.95284E+9,,0,-7.16E+5,,,,,
CXSE3,2023,28.4624,3.582244E+9,,0,-4.3E+5,,,,,
CXSE3,2024,29.2116,3.765184E+9,,0,-4.35E+5,,,,,19.6398
CYRE3,2019,10.3241,5.34316E+8,13.593,3.930822E+9,9.096876E+9,,,,,
CYRE3,2020,31.5614,1.829496E+9,47.8463,3.823695E+9,9.723311E+9,,,,,
CYRE3,2021,14.9563,1.017314E+9,21.2346,4.790833E+9,1.3248395E+10,,,,,
CYRE3,2022,11.1515,8.58591E+8,15.8637,5.412295E+9,1.6703441E+10,,,,,
CYRE3,2023,13.0085,1.1057E+9,17.6836,6.252699E+9,1.6424869E+10,,,,,
CYRE3,2024,19.3085,1.921052E+9,24.1166,7.965688E+9,1.8074933E+10,,,,,29.166
CYRE4,2019,10.3241,5.34316E+8,13.593,3.930822E+9,9.096876E+9,,,,,
CYRE4,2020,31.5614,1.829496E+9,47.8463,3.823695E+9,9.723311E+9,,,,,
CYRE4,2021,14.9563,1.017314E+9,21.2346,4.790833E+9,1.3248395E+10,,,,,
CYRE4,2022,11.1515,8.58591E+8,15.8637,5.412295E+9,1.6703441E+10,,,,,
CYRE4,2023,13.0085,1.1057E+9,17.6836,6.252699E+9,1.6424869E+10,,,,,
CYRE4,2024,19.3085,1.921052E+9,24.1166,7.965688E+9,1.8074933E+10,,,,,29.166
CYRE99,2019,10.3241,5.34316E+8,13.593,3.930822E+9,9.096876E+9,,,,,
CYRE99,2020,31.5614,1.829496E+9,47.8463,3.823695E+9,9.723311E+9,,,,,
CYRE99,2021,14.9563,1.017314E+9,21.2346,4.790833E+9,1.3248395E+10,,,,,
CYRE99,2022,11.1515,8.58591E+8,15.8637,5.412295E+9,1.6703441E+10,,,,,
CYRE99,2023,13.0085,1.1057E+9,17.6836,6.252699E+9,1.6424869E+10,,,,,
CYRE99,2024,19.3085,1.921052E+9,24.1166,7.965688E+9,1.8074933E+10,,,,,29.166
DASA3,2019,3.9904,1.30223E+8,2.9836,4.364585E+9,1.2519113E+10,,,,,
DASA3,2020,-4.1775,-1.47739E+8,-2.0988,7.039331E+9,2.0692235E+10,,,,,
DASA3,2021,-2.8739,-2.16937E+8,-2.0822,1.0418674E+10,2.9539779E+10,,,,,
DASA3,2022,-5.4697,-3.87766E+8,-2.9535,1.3128893E+10,4.6293389E+10,,,,,
DASA3,2023,-15.4049,-1.12977E+9,-7.927,1.4252235E+10,4.3828858E+10,,,,,
DASA3,2024,-15.0703,-1.195929E+9,-7.8053,1.5322079E+10,4.3274534E+10,,,,,
DESK3,2020,23.0796,2.6593E+7,15.9158,1.67086E+8,3.50811E+8,,,,,
DESK3,2021,3.4409,3.0668E+7,8.7893,3.48926E+8,2.671712E+9,,,,,
DESK3,2022,5.7773,5.4992E+7,7.737,7.10765E+8,3.500842E+9,,,,,
DESK3,2023,9.0391,1.16978E+8,11.8592,9.86391E+8,4.404412E+9,,,,,
DESK3,2024,7.3095,1.00074E+8,8.8652,1.128842E+9,5.221606E+9,,,,,
DEXP3,2019,11.0049,2.2089E+7,2.769,7.97719E+8,4.53586E+8,,,,,
DEXP3,2020,45.5087,1.43887E+8,14.4654,9.94701E+8,2.9592E+8,,,,,
DEXP3,2021,43.3586,2.29685E+8,12.9444,1.774394E+9,6.36361E+8,,,,,
DEXP3,2022,26.1498,1.79915E+8,8.5751,2.098108E+9,4.55191E+8,,,,,
DEXP3,2023,24.599,2.11286E+8,12.1062,1.745275E+9,1.88764E+8,,,,,
DEXP3,2024,16.1064,1.53199E+8,8.4622,1.810394E+9,2.57329E+8,,,,,47.3045
DEXP4,2019,11.0049,2.2089E+7,2.769,7.97719E+8,4.53586E+8,,,,,
DEXP4,2020,45.5087,1.43887E+8,14.4654,9.94701E+8,2.9592E+8,,,,,
DEXP4,2021,43.3586,2.29685E+8,12.9444,1.774394E+9,6.36361E+8,,,,,
DEXP4,2022,26.1498,1.79915E+8,8.5751,2.098108E+9,4.55191E+8,,,,,
DEXP4,2023,24.599,2.11286E+8,12.1062,1.745275E+9,1.88764E+8,,,,,
DEXP4,2024,16.1064,1.53199E+8,8.4622,1.810394E+9,2.57329E+8,,,,,47.3045
DIRR3,2019,8.8229,1.20816E+8,8.2851,1.458228E+9,2.860753E+9,,,,,
DIRR3,2020,11.204,1.50133E+8,10.004,1.500723E+9,3.516909E+9,,,,,
DIRR3,2021,14.3106,2.0876E+8,11.752,1.77638E+9,4.17265E+9,,,,,
DIRR3,2022,17.6374,2.55689E+8,11.8231,2.162616E+9,4.715898E+9,,,,,
DIRR3,2023,18.3303,3.86877E+8,16.4266,2.355183E+9,4.374812E+9,,,,,
DIRR3,2024,32.7225,7.27668E+8,21.7314,3.34847E+9,4.93741E+9,,,,,43.2062
DMVF3,2019,-1.6065,-7.487E+6,-0.6613,1.132211E+9,5.50474E+8,,,,,
DMVF3,2020,0.0147,1.23E+5,0.0122,1.004375E+9,2.78264E+8,,,,,
DMVF3,2021,0.2361,1.979E+6,0.1734,1.141394E+9,2.72914E+8,,,,,
DMVF3,2022,1.3367,1.1355E+7,0.7656,1.483148E+9,2.54501E+8,,,,,
DMVF3,2023,2.453,2.1362E+7,1.2214,1.748909E+9,2.66557E+8,,,,,
DMVF3,2024,2.8835,2.5857E+7,1.1967,2.160645E+9,3.69257E+8,,,,,
DOHL3,2019,5.3597,3.1867E+7,6.3792,4.99545E+8,-2.2093E+7,,,,,
DOHL3,2020,12.817,8.4016E+7,16.0996,5.21853E+8,7.359E+7,,,,,
DOHL3,2021,10.9751,7.7349E+7,11.4703,6.7434E+8,5.4818E+7,,,,,
DOHL3,2022,0.4916,3.482E+6,0.5479,6.35547E+8,2.06708E+8,,,,,
DOHL3,2023,0.0659,4.67E+5,0.0756,6.18106E+8,1.96079E+8,,,,,
DOHL3,2024,-2.2185,-1.5357E+7,-2.4471,6.27567E+8,2.48138E+8,,,,,
DOHL4,2019,5.3597,3.1867E+7,6.3792,4.99545E+8,-2.2093E+7,,,,,
DOHL4,2020,12.817,8.4016E+7,16.0996,5.21853E+8,7.359E+7,,,,,
